Time,Load,TotalPower,Diesel,Solar,Wind,RemainingPower,V2G
10800.04617,1.083404206,2.391426923,-0.01367602,-0.001244053,2.406346997,1.308022717,1.415E-06
10800.04757,1.083386362,2.391465042,-0.013670018,-0.001244038,2.406379098,1.30807868,1.415E-06
10800.04897,1.083367311,2.391498869,-0.013668051,-0.001244025,2.406410946,1.308131558,1.415E-06
10800.05036,1.083351113,2.391527892,-0.013670566,-0.001244016,2.406442474,1.308176779,1.415E-06
10800.05176,1.083340815,2.391552453,-0.013677129,-0.001244011,2.406473593,1.308211638,1.41501E-06
10800.05315,1.083337983,2.391573688,-0.013686518,-0.001244011,2.406504217,1.308235706,1.41501E-06
10800.05455,1.083342714,2.391593306,-0.013696957,-0.001244013,2.406534276,1.308250592,1.41501E-06
10800.05594,1.083353935,2.391613247,-0.013706469,-0.001244017,2.406563732,1.308259312,1.41501E-06
10800.05734,1.08336972,2.391635303,-0.013713257,-0.001244021,2.406592581,1.308265583,1.41501E-06
10800.05874,1.083387528,2.391660765,-0.013716058,-0.001244023,2.406620847,1.308273238,1.41501E-06
10800.06013,1.083404404,2.391690176,-0.013714379,-0.001244023,2.406648578,1.308285772,1.41501E-06
10800.06153,1.083417311,2.391723228,-0.013708597,-0.00124402,2.406675846,1.308305917,1.41501E-06
10800.06292,1.08342364,2.391758838,-0.013699881,-0.001244013,2.406702732,1.308335198,1.41501E-06
10800.06432,1.083421819,2.39179535,-0.01368997,-0.001244004,2.406729324,1.308373531,1.41501E-06
10800.06602,1.083408766,2.391838256,-0.013679168,-0.001243989,2.406761413,1.308429491,1.415E-06
10800.06772,1.083387161,2.391876619,-0.013672644,-0.001243975,2.406793238,1.308489458,1.415E-06
10800.06942,1.08336319,2.391908483,-0.013672334,-0.001243963,2.40682478,1.308545293,1.41501E-06
10800.07112,1.083343748,2.391933576,-0.013678404,-0.001243958,2.406855938,1.308589828,1.41501E-06
10800.07282,1.083334046,2.391953396,-0.013689209,-0.001243958,2.406886562,1.308619349,1.41501E-06
10800.07452,1.083336112,2.391970797,-0.013701753,-0.001243963,2.406916512,1.308634685,1.41501E-06
10800.07622,1.083348747,2.391989188,-0.013712545,-0.00124397,2.406945704,1.308640442,1.41501E-06
10800.07792,1.083368512,2.392011556,-0.013718593,-0.001243978,2.406974127,1.308643044,1.41501E-06
10800.07962,1.083390871,2.392039609,-0.013718243,-0.001243983,2.407001835,1.308648738,1.41501E-06
10800.08132,1.08341097,2.392073292,-0.013711645,-0.001243984,2.407028921,1.308662322,1.41501E-06
10800.08302,1.08342425,2.392110816,-0.013700705,-0.001243981,2.407055502,1.308686566,1.41501E-06
10800.08472,1.08342726,2.392149178,-0.013688543,-0.001243974,2.407081695,1.308721918,1.41501E-06
10800.08642,1.083418691,2.392185017,-0.013678618,-0.001243964,2.4071076,1.308766326,1.41501E-06
10800.08812,1.083400184,2.392215564,-0.013673763,-0.001243954,2.407133281,1.308815379,1.41501E-06
10800.08982,1.083376298,2.392239409,-0.013675391,-0.001243946,2.407158745,1.30886311,1.41501E-06
10800.09152,1.083353342,2.392256896,-0.013683096,-0.001243941,2.407183933,1.308903554,1.41501E-06
10800.09322,1.083337399,2.392270027,-0.013694769,-0.001243941,2.407208737,1.308932628,1.41501E-06
10800.09491,1.083332385,2.39228191,-0.013707183,-0.001243946,2.407233039,1.308949525,1.41501E-06
10800.09661,1.083339043,2.392295896,-0.013716899,-0.001243953,2.407256748,1.308956852,1.41501E-06
10800.09831,1.083355192,2.392314642,-0.013721228,-0.001243961,2.407279831,1.308959449,1.41501E-06
10800.10001,1.083376782,2.392339361,-0.013718986,-0.001243968,2.407302315,1.308962578,1.41501E-06
10800.10171,1.083399034,2.392369472,-0.013710823,-0.001243973,2.407324268,1.308970438,1.41501E-06
10800.10341,1.083417269,2.39240277,-0.013699033,-0.001243974,2.407345776,1.308985501,1.41501E-06
10800.10511,1.083427547,2.392436043,-0.013686907,-0.001243972,2.407366923,1.309008497,1.41501E-06
10800.10681,1.083427356,2.392465992,-0.013677822,-0.001243968,2.407387782,1.309038636,1.41501E-06
10800.10851,1.083416351,2.392490149,-0.013674299,-0.001243962,2.40740841,1.309073798,1.41501E-06
10800.11021,1.083396791,2.392507561,-0.013677314,-0.001243957,2.407428832,1.309110771,1.41501E-06
10800.11191,1.083373289,2.392519053,-0.013686036,-0.001243953,2.407449042,1.309145764,1.41501E-06
10800.11361,1.083351693,2.392526982,-0.013698061,-0.001243952,2.407468995,1.309175289,1.41501E-06
10800.11531,1.083337398,2.392534587,-0.01371008,-0.001243954,2.407488621,1.309197188,1.41501E-06
10800.11701,1.083333756,2.392545095,-0.013718794,-0.001243959,2.407507848,1.309211339,1.41501E-06
10800.11871,1.083341244,2.392560837,-0.013721822,-0.001243965,2.407526624,1.309219592,1.41501E-06
10800.12041,1.083357656,2.392582608,-0.013718355,-0.001243972,2.407544936,1.309224952,1.41501E-06
10800.12211,1.083379006,2.392609451,-0.013709375,-0.001243978,2.407562804,1.309230445,1.41501E-06
10800.12381,1.083400615,2.39263892,-0.013697369,-0.001243983,2.407580271,1.309238305,1.41501E-06
10800.12551,1.083418005,2.392667761,-0.013685637,-0.001243986,2.407597384,1.309249756,1.41501E-06
10800.12721,1.083427585,2.392692821,-0.013677378,-0.001243987,2.407614187,1.309265236,1.41501E-06
10800.12891,1.083427248,2.392711919,-0.013674811,-0.001243987,2.407630717,1.309284671,1.41501E-06
10800.13061,1.083416887,2.392724447,-0.013678577,-0.001243986,2.40764701,1.30930756,1.41501E-06
10800.13231,1.083398636,2.392731526,-0.013687582,-0.001243984,2.407663092,1.30933289,1.41501E-06
10800.13401,1.083376587,2.39273568,-0.013699315,-0.001243983,2.407678978,1.309359093,1.41501E-06
10800.13571,1.083355892,2.392740134,-0.013710549,-0.001243982,2.407694666,1.309384242,1.41501E-06
10800.13741,1.083341426,2.392747922,-0.013718229,-0.001243983,2.407710134,1.309406496,1.41501E-06
10800.13911,1.083336469,2.392761065,-0.013720298,-0.001243985,2.407725348,1.309424596,1.41501E-06
10800.14081,1.083341884,2.392780034,-0.01371625,-0.001243989,2.407740273,1.30943815,1.41501E-06
10800.14251,1.083356078,2.392803641,-0.013707247,-0.001243994,2.407754882,1.309447563,1.41501E-06
10800.14457,1.083379924,2.392834695,-0.01369342,-0.001244002,2.407772116,1.309454771,1.41501E-06
10800.14662,1.083404015,2.392863395,-0.013681452,-0.00124401,2.407788857,1.30945938,1.41501E-06
10800.14868,1.083421288,2.39288519,-0.01367591,-0.001244017,2.407805117,1.309463902,1.41501E-06
10800.15074,1.083426891,2.392898141,-0.013678763,-0.001244023,2.407820927,1.309471249,1.41501E-06
10800.15279,1.083419307,2.392903651,-0.013688672,-0.001244026,2.407836348,1.309484343,1.41501E-06
10800.15485,1.083400873,2.392905859,-0.01370158,-0.001244026,2.407851465,1.309504986,1.41501E-06
10800.15691,1.083377282,2.392909976,-0.013712367,-0.001244024,2.407866367,1.309532694,1.41501E-06
10800.15896,1.08335596,2.392920229,-0.013716866,-0.001244021,2.407881116,1.309564269,1.41501E-06
10800.16102,1.083343574,2.392938235,-0.013713463,-0.001244019,2.407895718,1.30959466,1.41501E-06
10800.16308,1.083343723,2.392962437,-0.01370366,-0.001244021,2.407910118,1.309618714,1.41501E-06
10800.16514,1.083355873,2.392988796,-0.013691401,-0.001244027,2.407924223,1.309632923,1.41501E-06
10800.16719,1.0833758,2.393012425,-0.01368147,-0.001244036,2.407937931,1.309636625,1.41501E-06
10800.16925,1.083397302,2.393029514,-0.0136776,-0.001244047,2.40795116,1.309632212,1.41501E-06
10800.17131,1.083414213,2.393038784,-0.013681039,-0.001244058,2.407963881,1.309624571,1.41501E-06
10800.17336,1.083422066,2.393041919,-0.013690138,-0.001244067,2.407976124,1.309619853,1.41501E-06
10800.17594,1.083416802,2.393043388,-0.013703501,-0.001244073,2.407990962,1.309626586,1.41501E-06
10800.17852,1.083398075,2.393049882,-0.013711507,-0.001244071,2.40800546,1.309651806,1.41501E-06
10800.18111,1.083374584,2.393066263,-0.013709523,-0.001244066,2.408019852,1.309691679,1.41501E-06
10800.18369,1.08335673,2.393091102,-0.013699066,-0.001244061,2.408034229,1.309734372,1.41501E-06
10800.18627,1.083351917,2.393117776,-0.013686647,-0.001244062,2.408048484,1.30976586,1.41501E-06
10800.18885,1.083361307,2.393138623,-0.013679675,-0.00124407,2.408062369,1.309777316,1.41501E-06
10800.19143,1.083379815,2.393149557,-0.013681981,-0.001244085,2.408075624,1.309769743,1.41501E-06
10800.19401,1.083399066,2.39315237,-0.013691647,-0.001244101,2.408088119,1.309753305,1.41501E-06
10800.19659,1.083411399,2.393153423,-0.013702379,-0.001244114,2.408099915,1.309742024,1.41501E-06
10800.19917,1.083412855,2.393159653,-0.013707465,-0.001244118,2.408111236,1.309746798,1.41501E-06
10800.20236,1.083401193,2.393178803,-0.013702041,-0.001244116,2.40812496,1.30977761,1.41501E-06
10800.20554,1.083382997,2.393205477,-0.013689101,-0.00124411,2.408138688,1.30982248,1.41501E-06
10800.20873,1.083369122,2.393228161,-0.013680096,-0.001244109,2.408152366,1.309859039,1.41501E-06
10800.21191,1.083366443,2.393238906,-0.013682619,-0.001244118,2.408165643,1.309872463,1.41501E-06
10800.21581,1.083377255,2.393240419,-0.01369627,-0.001244137,2.408180826,1.309863163,1.41501E-06
10800.2197,1.083392981,2.393246156,-0.01370449,-0.001244152,2.408194798,1.309853175,1.41501E-06
10800.2236,1.083402113,2.393266878,-0.013696978,-0.001244158,2.408208013,1.309864765,1.41501E-06
10800.22749,1.08340072,2.393293886,-0.013682896,-0.001244159,2.40822094,1.309893166,1.41501E-06
10800.23138,1.083392644,2.393310363,-0.013679083,-0.001244162,2.408233608,1.30991772,1.41501E-06
10800.23528,1.083384416,2.393312112,-0.01368943,-0.001244171,2.408245713,1.309927696,1.41501E-06
10800.24012,1.083380447,2.393314058,-0.013701488,-0.001244183,2.40825973,1.309933611,1.41501E-06
10800.24496,1.083384009,2.393334604,-0.013694104,-0.00124419,2.408272899,1.309950596,1.41501E-06
10800.2498,1.083391112,2.393361504,-0.01367986,-0.001244197,2.408285561,1.309970392,1.41501E-06
10800.25574,1.083397535,2.393371757,-0.013684118,-0.001244212,2.408300087,1.309974222,1.41501E-06
10800.26168,1.083397398,2.393371316,-0.013697601,-0.001244226,2.408313144,1.309973918,1.41501E-06
10800.26762,1.083392503,2.393391014,-0.013690061,-0.00124423,2.408325305,1.309998511,1.41501E-06
10800.27356,1.083388852,2.393414265,-0.013678573,-0.001244235,2.408337073,1.310025413,1.41501E-06
10800.2811,1.083391255,2.393416775,-0.01368963,-0.001244254,2.408350658,1.31002552,1.41501E-06
10800.28865,1.083397195,2.393426114,-0.013692079,-0.001244268,2.408362461,1.310028919,1.41501E-06
10800.29619,1.083400403,2.393449736,-0.013679377,-0.001244275,2.408373388,1.310049333,1.41501E-06
10800.30617,1.08340013,2.393453459,-0.013688469,-0.001244293,2.408386221,1.310053329,1.41501E-06
10800.31822,1.083399911,2.393469867,-0.013685007,-0.001244307,2.408399182,1.310069957,1.41501E-06
10800.33027,1.083403867,2.393482835,-0.013683112,-0.001244324,2.408410271,1.310078968,1.41501E-06
10800.34496,1.083411184,2.393490298,-0.013686104,-0.001244344,2.408420746,1.310079114,1.41501E-06
10800.35966,1.083417415,2.393501852,-0.013682722,-0.001244361,2.408428936,1.310084438,1.41501E-06
10800.37436,1.083421414,2.393504921,-0.013685625,-0.001244378,2.408434925,1.310083507,1.41501E-06
10800.39315,1.083413813,2.393512061,-0.013683849,-0.001244393,2.408440303,1.310098249,1.41502E-06
10800.40643,1.08338858,2.393512356,-0.013685843,-0.001244397,2.408442597,1.310123777,1.41502E-06
10800.41972,1.083349211,2.393514139,-0.013685111,-0.001244395,2.408443646,1.310164928,1.41502E-06
10800.42909,1.083325989,2.393512511,-0.013686681,-0.001244396,2.408443589,1.310186522,1.41502E-06
10800.43846,1.083318244,2.393512086,-0.013686491,-0.001244402,2.408442979,1.310193841,1.41502E-06
10800.45077,1.08333379,2.393510448,-0.013686651,-0.001244419,2.408441518,1.310176658,1.41502E-06
10800.45941,1.083353851,2.393508368,-0.013687212,-0.001244432,2.408440012,1.310154517,1.41502E-06
10800.46805,1.083369614,2.393506991,-0.013686761,-0.001244443,2.408438195,1.310137377,1.41502E-06
10800.47668,1.083373288,2.393504326,-0.013687372,-0.001244449,2.408436146,1.310131038,1.41502E-06
10800.48559,1.083363693,2.393501339,-0.013688029,-0.001244449,2.408433817,1.310137646,1.41502E-06
10800.4945,1.083347258,2.393498731,-0.013688108,-0.001244447,2.408431286,1.310151473,1.41502E-06
10800.50341,1.083333756,2.393495156,-0.013688918,-0.001244446,2.40842852,1.3101614,1.41502E-06
10800.51232,1.083330085,2.393491831,-0.013689248,-0.001244449,2.408425528,1.310161745,1.41502E-06
10800.52181,1.083337492,2.393488403,-0.013689284,-0.001244456,2.408422143,1.310150911,1.41502E-06
10800.53129,1.083350036,2.39348431,-0.013689778,-0.001244464,2.408418553,1.310134274,1.41502E-06
10800.54078,1.083358702,2.393480488,-0.013689841,-0.00124447,2.408414799,1.310121786,1.41502E-06
10800.55437,1.083355692,2.393474378,-0.013690376,-0.001244472,2.408409226,1.310118686,1.41502E-06
10800.56797,1.083342535,2.393468056,-0.013690897,-0.001244471,2.408403423,1.310125521,1.41502E-06
10800.57878,1.083336322,2.393463015,-0.013691152,-0.001244471,2.408398638,1.310126693,1.41502E-06
10800.59062,1.083339454,2.393457298,-0.013691457,-0.001244475,2.40839323,1.310117844,1.41502E-06
10800.60246,1.083347751,2.393451717,-0.013691479,-0.001244481,2.408387676,1.310103965,1.41502E-06
10800.6143,1.083352149,2.393445848,-0.013691679,-0.001244484,2.408382011,1.310093699,1.41502E-06
10800.62757,1.083348252,2.39343927,-0.013691813,-0.001244484,2.408375567,1.310091018,1.41502E-06
10800.64084,1.083341191,2.393432556,-0.013691984,-0.001244483,2.408369023,1.310091365,1.41502E-06
10800.6541,1.083339321,2.393425866,-0.013692017,-0.001244484,2.408362367,1.310086545,1.41502E-06
10800.67369,1.083345328,2.393415973,-0.013691905,-0.001244489,2.408352367,1.310070645,1.41502E-06
10800.68878,1.083347521,2.393408274,-0.013691794,-0.001244491,2.408344559,1.310060753,1.41502E-06
10800.71287,1.083341932,2.393395871,-0.013691612,-0.00124449,2.408331973,1.310053939,1.41502E-06
10800.73068,1.083340471,2.393386682,-0.01369138,-0.001244491,2.408322553,1.310046211,1.41502E-06
10800.75415,1.083344124,2.393374549,-0.013690987,-0.001244493,2.408310029,1.310030425,1.41502E-06
10800.77761,1.083343194,2.393362311,-0.013690616,-0.001244494,2.408297421,1.310019117,1.41502E-06
10800.80107,1.083340401,2.393349986,-0.013690265,-0.001244493,2.408284744,1.310009585,1.41502E-06
10800.82453,1.083341734,2.393337617,-0.013689884,-0.001244495,2.408271995,1.309995882,1.41502E-06
10800.84799,1.083342175,2.39332513,-0.013689575,-0.001244497,2.408259202,1.309982955,1.41502E-06
10800.87867,1.08334002,2.393308653,-0.013689283,-0.001244495,2.408242431,1.309968633,1.41502E-06
10800.92105,1.083340591,2.393285668,-0.013689011,-0.001244495,2.408219174,1.309945077,1.41502E-06
10800.96343,1.083339438,2.393262391,-0.013688976,-0.001244496,2.408195863,1.309922953,1.41502E-06
10801.00582,1.083338988,2.393238943,-0.013689075,-0.001244495,2.408172512,1.309899955,1.41502E-06
10801.0482,1.08333849,2.393215351,-0.01368929,-0.001244497,2.408149138,1.309876861,1.41502E-06
10801.10254,1.083337591,2.393185059,-0.01368959,-0.001244497,2.408119146,1.309847467,1.41502E-06
10801.17488,1.083336669,2.393144822,-0.013689883,-0.001244497,2.408079201,1.309808153,1.41502E-06
10801.276,1.083335265,2.393088918,-0.013689931,-0.001244497,2.408023346,1.309753652,1.41502E-06
10801.44386,1.083332933,2.392996482,-0.013689628,-0.001244496,2.407930606,1.309663549,1.41502E-06
10801.95759,1.083325845,2.392712638,-0.013689607,-0.001244495,2.40764674,1.309386792,1.41502E-06
10803.57663,1.083303386,2.391818334,-0.013689212,-0.001244495,2.406752042,1.308514949,1.41502E-06
10810.89789,1.083201696,2.387775674,-0.013688508,-0.001244486,2.402708668,1.304573978,1.41501E-06
10847.50421,1.082693275,2.367630674,-0.013683939,-0.001244446,2.382559059,1.284937399,1.41497E-06
11030.53582,1.080151165,2.268574691,-0.013661932,-0.001244246,2.283480869,1.188423526,1.41475E-06
11945.69384,1.067440617,1.813837267,-0.013556541,-0.001243305,1.828637112,0.746396649,1.41376E-06
13673.69384,1.043440596,1.125850223,-0.013393115,-0.001241817,1.140485155,0.082409627,1.41222E-06
13954.71576,1.039537487,1.033281122,-0.013407582,-0.001241611,1.047930315,-0.006256365,1.41202E-06
14235.73768,1.035634417,0.945772487,-0.013395176,-0.001241418,0.960409081,-0.08986193,1.41182E-06
14281.87714,1.034993587,0.931871289,-0.013397967,-0.001241389,0.946510644,-0.103122298,1.41179E-06
14328.01659,1.034352761,0.918106622,-0.013395766,-0.001241359,0.932743747,-0.116246139,1.41176E-06
14365.5663,1.033831237,0.907000611,-0.013394369,-0.001241334,0.921636313,-0.126830626,1.41174E-06
14373.14815,1.033725934,0.904768428,-0.013394286,-0.001241329,0.919404044,-0.128957506,1.41173E-06
14380.73,1.03362063,0.902540023,-0.013393922,-0.001241324,0.91717527,-0.131080607,1.41173E-06
14386.92853,1.03353454,0.900720786,-0.013393638,-0.00124132,0.915355745,-0.132813753,1.41172E-06
14393.12707,1.033448449,0.898903913,-0.013393335,-0.001241316,0.913538564,-0.134544536,1.41172E-06
14398.20076,1.033377981,0.897418493,-0.013393084,-0.001241313,0.91205289,-0.135959488,1.41172E-06
14399.38967,1.033361468,0.89707064,-0.013393028,-0.001241312,0.911704981,-0.136290828,1.41172E-06
14399.69294,1.033357256,0.896981925,-0.013393013,-0.001241312,0.91161625,-0.136375331,1.41172E-06
14399.9962,1.033353044,0.896893216,-0.013392998,-0.001241312,0.911527525,-0.136459828,1.41172E-06
14400,1.033355265,0.896892238,-0.013392965,-0.001241313,0.911526516,-0.136463027,3.66807E-06
14400,1.033355265,0.896892238,-0.013392965,-0.001241313,0.911526516,-0.136463027,3.66807E-06
14400.09552,1.033678745,0.896884739,-0.013391055,-0.001241393,0.911517187,-0.136794005,0.000326466
14400.19105,1.034403252,0.896900065,-0.013389339,-0.001241512,0.911530915,-0.137503187,0.001048356
14400.31168,1.035513943,0.896927921,-0.013390492,-0.001241601,0.911560014,-0.138586022,0.002155531
14400.48954,1.037264366,0.896976709,-0.013391677,-0.001241645,0.911610031,-0.140287657,0.003901089
14400.79761,1.040348443,0.897068239,-0.013390256,-0.001241648,0.911700143,-0.143280204,0.006977142
14401.59266,1.048319759,0.89730362,-0.013388307,-0.001241624,0.911933551,-0.151016139,0.014928041
14404.87545,1.081231144,0.898272258,-0.013383114,-0.001241529,0.912896902,-0.182958886,0.047755784
14406.51506,1.097669006,0.898755861,-0.013380241,-0.001241482,0.913377584,-0.198913145,0.064151928
14407.44902,1.107032409,0.899031617,-0.013378709,-0.001241455,0.913651781,-0.208000791,0.073491547
14407.80386,1.110589788,0.899136405,-0.013378113,-0.001241445,0.913755963,-0.211453383,0.077039892
14407.98121,1.112367801,0.899188776,-0.013377819,-0.00124144,0.913808034,-0.213179025,0.078813389
14408.15856,1.113371268,0.899238797,-0.013380524,-0.001241274,0.913860594,-0.214132471,0.079813776
14408.33591,1.113540426,0.899292919,-0.013379545,-0.00124111,0.913913574,-0.214247507,0.079979854
14408.56915,1.113567226,0.899362461,-0.013378584,-0.001241063,0.913982107,-0.214204765,0.080001173
14409.10047,1.113580858,0.899518423,-0.013378122,-0.00124106,0.914137605,-0.214062435,0.080001471
14411.75709,1.1136483,0.900292779,-0.013381368,-0.001241061,0.914915207,-0.213355521,0.080001465
14421.7706,1.11390326,0.903238442,-0.013378482,-0.001241068,0.917857992,-0.210664818,0.080001306
14468.02033,1.115080977,0.916886755,-0.013383512,-0.001241093,0.93151136,-0.198194222,0.080001498
14699.26895,1.120969214,0.9871445,-0.013393306,-0.001241226,1.001779032,-0.133824714,0.080001398
15855.51207,1.150410584,1.390369544,-0.013451098,-0.001242001,1.405062643,0.23995896,0.08000142
17583.51207,1.194410556,2.17073551,-0.013570376,-0.001243491,2.185549377,0.976324954,0.080001421
17849.95462,1.201195043,2.311732567,-0.013636418,-0.001243753,2.326612738,1.110537524,0.080001458
17993.69369,1.20485498,2.390244725,-0.01365585,-0.001243898,2.405144473,1.185389745,0.08000142
18000,1.204946334,2.387325739,-0.013656987,-0.001210657,2.402193383,1.182379406,0.080001385
18000,1.204946334,2.387325739,-0.013656987,-0.001210657,2.402193383,1.182379405,0.080001385
18000.0001,1.204946381,2.387330331,-0.013657008,-0.001210679,2.402198018,1.18238395,0.080001385
18000.0001,1.204946381,2.387330331,-0.013657008,-0.001210679,2.402198018,1.18238395,0.080001385
18000.0002,1.204946443,2.387336804,-0.013657014,-0.00121071,2.402204529,1.182390362,0.080001386
18000.0007,1.20494675,2.387369063,-0.013657057,-0.001210863,2.402236983,1.182422313,0.080001389
18000.0032,1.204948275,2.387527543,-0.013657653,-0.001211621,2.402396817,1.182579268,0.080001405
18000.0157,1.204955426,2.388256535,-0.013666438,-0.001215154,2.403138127,1.18330111,0.080001473
18000.0782,1.204982064,2.390833507,-0.013676893,-0.001227821,2.405738222,1.185851443,0.080001621
18000.25405,1.20501365,2.39333203,-0.013651088,-0.001240555,2.408223672,1.188318379,0.080001542
18000.53891,1.205023352,2.393474506,-0.013663212,-0.001241117,2.408378836,1.188451154,0.080001413
18001.24367,1.205031439,2.392964504,-0.013636471,-0.001236305,2.40783728,1.187933065,0.080001394
18003.9944,1.205063401,2.390916041,-0.013681139,-0.001217985,2.405815165,1.18585264,0.080001389
18014.72233,1.205187749,2.383131261,-0.01364344,-0.001146446,2.397921147,1.177943512,0.080001494
18064.6038,1.205764809,2.346975947,-0.01365382,-0.000813818,2.361443585,1.141211139,0.080001324
18314.01112,1.208651616,2.171780149,-0.013603841,0.000849316,2.184534674,0.963128533,0.080001424
19561.04777,1.223084805,1.425516363,-0.013427891,0.009164781,1.429779473,0.202431558,0.08000139
21289.04777,1.243084696,0.707494506,-0.013261757,0.020686784,0.700069479,-0.53559019,0.080001356
21501.39885,1.245542583,0.641225677,-0.013326377,0.022102671,0.632449383,-0.604316906,0.080001412
21600,1.247063434,0.617628859,-0.013320165,0.024289906,0.606659118,-0.629434575,0.080001563
21600,1.247063434,0.617628859,-0.013320165,0.024289906,0.606659118,-0.629434575,0.080001563
21600.0001,1.24706311,0.617623926,-0.013320128,0.024288569,0.606655484,-0.629439185,0.080001563
21600.0001,1.24706311,0.617623926,-0.013320128,0.024288569,0.606655484,-0.629439185,0.080001563
21600.0002,1.247062742,0.617618251,-0.013320119,0.02428704,0.606651331,-0.629444491,0.080001562
21600.0007,1.247060906,0.617589968,-0.013320073,0.024279417,0.606630624,-0.629470937,0.080001559
21600.0032,1.247051854,0.617450924,-0.013319584,0.024241875,0.606528634,-0.629600929,0.080001545
21600.0157,1.247009779,0.616810586,-0.013312185,0.02406767,0.606055101,-0.630199193,0.080001484
21600.0782,1.24686083,0.614536983,-0.013303833,0.023455494,0.604385322,-0.632323847,0.080001323
21600.20746,1.246734896,0.612595296,-0.013324879,0.022946733,0.602973443,-0.6341396,0.080001301
21600.39564,1.246703165,0.612062826,-0.013327997,0.022819654,0.602571169,-0.634640339,0.080001379
21600.74415,1.246714384,0.612077595,-0.013326716,0.022853572,0.602550739,-0.634636789,0.080001418
21601.75257,1.246761489,0.612327388,-0.013307472,0.023003506,0.602631354,-0.634434101,0.080001409
21605.32451,1.246926685,0.613106409,-0.013316522,0.023527036,0.602895895,-0.633820276,0.080001458
21623.1842,1.247753318,0.617087784,-0.013291833,0.02614646,0.604233156,-0.630665534,0.080001366
21700.2769,1.251322669,0.634135545,-0.013334372,0.037453372,0.610016544,-0.617187124,0.080001407
22018.82956,1.266070492,0.705131287,-0.013337184,0.084174355,0.634294116,-0.560939205,0.080001407
23611.5929,1.339809491,1.069386931,-0.013393751,0.317779223,0.76500146,-0.270422559,0.0800014
25204.35623,1.413548537,1.450440697,-0.013432236,0.552361686,0.911511247,0.03689216,0.080001411
25398.4524,1.422534171,1.522448523,-0.013441418,0.624370355,0.911519585,0.099914351,0.080001353
25592.54857,1.43152048,1.594460924,-0.013456646,0.696402046,0.911515524,0.162940444,0.080001448
26563.02942,1.476450093,1.954554111,-0.013507755,1.056557711,0.911504156,0.478104018,0.080001432
28291.02942,1.556450018,2.595705678,-0.013615199,1.697836515,0.911484362,1.03925566,0.080001416
28612.71758,1.571342997,2.715062639,-0.013636431,1.817218257,0.911480813,1.143719642,0.080001411
28672.63567,1.574116984,2.737294284,-0.013640339,1.839454473,0.911480149,1.1631773,0.080001411
28732.55377,1.576890971,2.759526072,-0.013644114,1.861690712,0.911479474,1.182635102,0.080001411
28788.35849,1.579474522,2.780231647,-0.013647633,1.882400431,0.911478849,1.200757125,0.080001411
28798.78359,1.579957164,2.784099735,-0.013648292,1.886269291,0.911478736,1.204142571,0.08000141
28799.70942,1.580000027,2.784443252,-0.013648351,1.886612877,0.911478726,1.204443225,0.08000141
28799.83341,1.580005767,2.784489256,-0.013648359,1.88665889,0.911478724,1.204483488,0.08000141
28799.9574,1.580011507,2.78453526,-0.013648366,1.886704903,0.911478723,1.204523753,0.08000141
28800,1.580098064,2.784551386,-0.013647631,1.886720394,0.911478623,1.204453322,0.080085626
28800,1.580098064,2.784551385,-0.013647631,1.886720394,0.911478623,1.204453322,0.080085626
28800.15382,1.580747673,2.784607217,-0.013645652,1.886774643,0.911478226,1.203859545,0.080726502
28800.30763,1.582140142,2.78465919,-0.013645321,1.886827158,0.911477353,1.202519049,0.082109861
28800.5325,1.584368575,2.784735101,-0.013646951,1.886904751,0.911477301,1.200366526,0.084327047
28800.99843,1.589048775,2.784898887,-0.013645308,1.887066453,0.911477742,1.195850112,0.088985386
28803.31232,1.612294861,2.785708547,-0.013639434,1.887867815,0.911480166,1.173413686,0.112124352
28811.98995,1.699473816,2.788736618,-0.013625348,1.890879676,0.911482289,1.089262802,0.198900866
28815.9979,1.739738045,2.790136111,-0.013617171,1.892266794,0.911486488,1.050398066,0.238980085
28816.27438,1.740807605,2.790232941,-0.013619924,1.892365119,0.911487745,1.049425336,0.240040359
28816.55085,1.740778373,2.790332699,-0.013617293,1.892461814,0.911488178,1.049554326,0.239999753
28817.22811,1.740811647,2.790565195,-0.013618847,1.89269625,0.911487792,1.049753548,0.240001791
28820.38243,1.740957552,2.791658102,-0.013619393,1.893790995,0.9114865,1.05070055,0.240001557
28832.98372,1.741539617,2.796026026,-0.013619011,1.8981554,0.911489637,1.054486409,0.240001085
28895.99014,1.744457978,2.817863595,-0.013623836,1.920001579,0.911485851,1.073405617,0.240001596
29211.02227,1.759042281,2.92705376,-0.01364119,2.029211074,0.911483876,1.168011479,0.240001402
30786.18288,1.831966389,3.473000552,-0.013733882,2.575266019,0.911468415,1.641034163,0.24000141
32361.34349,1.904890488,4.018944814,-0.013829807,3.121320995,0.911453627,2.114054325,0.240001412
32756.04129,1.914923404,4.158456972,-0.01385324,3.22571801,0.946592202,2.243533568,0.240001178
33150.73909,1.924060756,4.299271325,-0.013884871,3.326586223,0.986569973,2.375210569,0.240001435
33779.50273,1.938615391,4.525837307,-0.013931272,3.487269786,1.052498794,2.587221916,0.240001419
35507.50273,1.978615329,5.163109515,-0.014065354,3.928868932,1.248305938,3.184494186,0.240001435
35993.26966,1.989860131,5.34622998,-0.014108911,4.053009409,1.307329481,3.356369849,0.240001453
